iter,theta,mu,d_inf,gap,factorizations
149,-4.267820669294917e-11,9.394476336459975e-08,1.007051506443292e+00,-6.396600114365547e-10,10
150,-3.753880078409573e-11,9.394800679603764e-08,1.006891259204916e+00,-5.625147033895138e-10,10
151,-3.276019689846230e-11,9.395074966187232e-08,1.006738355757653e+00,-4.907733755978326e-10,10
152,-2.831313177827498e-11,9.395302595180937e-08,1.006592246665238e+00,-4.240181874430081e-10,10
153,-2.417248041883182e-11,9.395486720653420e-08,1.006452436790473e+00,-3.618700503916759e-10,10
154,-2.031638252408593e-11,9.395630272260691e-08,1.006318477252816e+00,-3.039705779064636e-10,10
155,-1.672383188837827e-11,9.395735963611370e-08,1.006189974342794e+00,-2.500523168897384e-10,10
156,-1.337784245845852e-11,9.395806353701198e-08,1.006066557291046e+00,-1.998132176998273e-10,10
157,-1.026129416101652e-11,9.395843816066798e-08,1.005947900884833e+00,-1.530254314749565e-10,10
158,-7.359092170926327e-12,9.395850589379879e-08,1.005833706458207e+00,-1.094786575026331e-10,10
159,-4.658692483658613e-12,9.395828786549894e-08,1.005723690314023e+00,-6.892743450741305e-11,10
160,-2.146234994679695e-12,9.395780365337467e-08,1.005617609770408e+00,-3.122010635108721e-11,10
161,1.889312042899016e-13,9.395707194955932e-08,1.005515227709985e+00,3.837968682385360e-12,10
162,2.358070783919028e-12,9.395611021634194e-08,1.005416334332331e+00,3.639689527602140e-11,10
163,4.370726378367507e-12,9.395493499401567e-08,1.005320731069957e+00,6.661462456188696e-11,10
164,6.236537037495202e-12,9.395356182295092e-08,1.005228239229354e+00,9.461872513047268e-11,10
165,7.963471364422262e-12,9.395200545133749e-08,1.005138686721437e+00,1.205554099287205e-10,10
166,9.560368030043209e-12,9.395027968184635e-08,1.005051923522409e+00,1.445218043173290e-10,10
167,1.103401169742473e-11,9.394839772156364e-08,1.004967800805129e+00,1.666457714552018e-10,10
168,1.239166940892074e-11,9.394637194234272e-08,1.004886185424469e+00,1.870299102816117e-10,10
169,1.364000503793977e-11,9.394421405737413e-08,1.004806953561691e+00,2.057648092101331e-10,10
170,1.478469018802223e-11,9.394193520043650e-08,1.004729985223585e+00,2.229564402634406e-10,10
171,1.583196560796638e-11,9.393954580368901e-08,1.004655174562700e+00,2.386791353522981e-10,10
172,1.678700458324841e-11,9.393705582429279e-08,1.004582418648400e+00,2.530158970055060e-10,10
173,1.765506486063505e-11,9.393447467338165e-08,1.004511623069847e+00,2.660393349261113e-10,10
174,1.844031968377588e-11,9.393181128698442e-08,1.004442694494925e+00,2.778388435060002e-10,10
175,1.914789989938803e-11,9.392907399648333e-08,1.004375553153624e+00,2.884655108750065e-10,10
176,1.978185682271796e-11,9.392627080707237e-08,1.004310119870368e+00,2.979821659620320e-10,10
177,2.034595660712178e-11,9.392340930638464e-08,1.004246318765617e+00,3.064574481039802e-10,10
178,2.084424820782183e-11,9.392049661769362e-08,1.004184082123139e+00,3.139404059845653e-10,10
179,2.128007582718943e-11,9.391753954119296e-08,1.004123343441184e+00,3.204876977113208e-10,10
180,2.165696964221445e-11,9.391454449443447e-08,1.004064041925802e+00,3.261454913706905e-10,10
181,2.197780114928458e-11,9.391151758699899e-08,1.004006117627971e+00,3.309683751749479e-10,10
182,2.224578130472660e-11,9.390846455558558e-08,1.003949516776082e+00,3.349970693419536e-10,10
183,2.246360717958904e-11,9.390539086415623e-08,1.003894186909713e+00,3.382750593658438e-10,10
184,2.263403758480130e-11,9.390230168121985e-08,1.003840079319507e+00,3.408409661212713e-10,10
185,2.275988798700968e-11,9.389920191386565e-08,1.003787149454358e+00,3.427233917094265e-10,10
186,2.284285800378701e-11,9.389609627991380e-08,1.003735349104817e+00,3.439768028187657e-10,10
187,2.288563321468349e-11,9.389298911516174e-08,1.003684638570993e+00,3.446292037544355e-10,10
188,2.289050127762176e-11,9.388988456750685e-08,1.003634979900710e+00,3.447035618647757e-10,10
189,2.285912467942046e-11,9.388678663262649e-08,1.003586333249865e+00,3.442404294823286e-10,10
190,2.279371633040293e-11,9.388369902283158e-08,1.003538664325098e+00,3.432643470302951e-10,10
191,2.269591027736370e-11,9.388062528427521e-08,1.003491938546011e+00,3.418054724306656e-10,10
192,2.256766071427348e-11,9.387756875430437e-08,1.003446124858255e+00,3.398853370678359e-10,10
193,2.241038391195422e-11,9.387453262425119e-08,1.003401191543512e+00,3.375335913377478e-10,10
194,2.222586670732168e-11,9.387151987852945e-08,1.003357110565478e+00,3.347692138690878e-10,10
195,2.201547056252666e-11,9.386853337267702e-08,1.003313853787950e+00,3.316161538789296e-10,10
196,2.178046999138339e-11,9.386557579582771e-08,1.003271393875826e+00,3.281006024603299e-10,10
197,2.152260849272568e-11,9.386264965350489e-08,1.003229707941016e+00,3.242324179375354e-10,10
198,2.124291759250473e-11,9.385975738758825e-08,1.003188771043046e+00,3.200337903587730e-10,10
199,2.094230991472204e-11,9.385690128457873e-08,1.003148558244949e+00,3.155340053765860e-10,10
200,2.062241668430715e-11,9.385408342273608e-08,1.003109050259890e+00,3.107394916246076e-10,10
201,2.028412304439880e-11,9.385130584036224e-08,1.003070225697371e+00,3.056672061247656e-10,10
202,1.992862469392856e-11,9.384857045749061e-08,1.003032065081805e+00,3.003310068654724e-10,10
203,1.955671471748726e-11,9.384587909839695e-08,1.002994548458750e+00,2.947503681209788e-10,10
204,1.916911096704585e-11,9.384323344969636e-08,1.002957656252312e+00,2.889472333309515e-10,10
205,1.876718580457212e-11,9.384063504177355e-08,1.002921373508356e+00,2.829235406931208e-10,10
206,1.835171107252298e-11,9.383808539615780e-08,1.002885683701534e+00,2.766895787262151e-10,10
207,1.792320896347887e-11,9.383558596344940e-08,1.002850569044360e+00,2.702669430857958e-10,10
208,1.748271606229212e-11,9.383313803958703e-08,1.002816015326332e+00,2.636633480736082e-10,10
209,1.703112875691385e-11,9.383074286810004e-08,1.002782009144139e+00,2.568826201796261e-10,10
210,1.656837799395773e-11,9.382840166847659e-08,1.002748532661172e+00,2.499542999235247e-10,10
211,1.609632842094428e-11,9.382611544606100e-08,1.002715577572218e+00,2.428645318961067e-10,10
212,1.561430762807384e-11,9.382388531238330e-08,1.002683125992966e+00,2.356453436353761e-10,10
213,1.512401194766124e-11,9.382171214588812e-08,1.002651169193872e+00,2.282903877898285e-10,10
214,1.462548632043166e-11,9.381959687541344e-08,1.002619694196120e+00,2.208114544211210e-10,10
215,1.411945421264653e-11,9.381754034578650e-08,1.002588689581499e+00,2.132177639326588e-10,10
216,1.360615993547576e-11,9.381554333680829e-08,1.002558143349845e+00,2.055232614200288e-10,10
217,1.308634872426022e-11,9.381360652812644e-08,1.002528045900925e+00,1.977313168105880e-10,10
218,1.256064536403439e-11,9.381173057722208e-08,1.002498388169179e+00,1.898428989965256e-10,10
219,1.202907513785055e-11,9.380991613693508e-08,1.002469158549534e+00,1.818744900218089e-10,10
220,1.149256206085449e-11,9.380816374078182e-08,1.002440349375482e+00,1.738248370306881e-10,10
221,1.095097746733803e-11,9.380647393386736e-08,1.002411949982709e+00,1.657088445707573e-10,10
222,1.040542171034378e-11,9.380484715333423e-08,1.002383954125499e+00,1.575200253369521e-10,10
223,9.855706996461566e-12,9.380328388635045e-08,1.002356351944879e+00,1.492714907707976e-10,10
224,9.302099889575545e-12,9.380178452510878e-08,1.002329134306239e+00,1.409766121699744e-10,10
225,8.745649046978493e-12,9.380034936498065e-08,1.002302296571318e+00,1.326238508908391e-10,10
226,8.185980211243928e-12,9.379897878832121e-08,1.002275829327056e+00,1.242280796604988e-10,10
227,7.623484730001765e-12,9.379767306921805e-08,1.002249724787203e+00,1.157994208403107e-10,10
228,7.058830135906684e-12,9.379643240868426e-08,1.002223977926146e+00,1.073322715732970e-10,10
229,6.492320674210570e-12,9.379525705061339e-08,1.002198582714592e+00,9.882663682561177e-11,10
230,5.923479468183835e-12,9.379414724023833e-08,1.002173529772764e+00,9.030490692726943e-11,10
231,5.353843074329775e-12,9.379310305880111e-08,1.002148817031156e+00,8.174806903538161e-11,10
232,4.782076484546518e-12,9.379212472936102e-08,1.002124434461610e+00,7.318440347094509e-11,10
233,4.209934425265964e-12,9.379121226717660e-08,1.002100379939808e+00,6.459695764032055e-11,10
234,3.636652916233481e-12,9.379036581410603e-08,1.002076646579894e+00,5.599760287458815e-11,10
235,3.062811624441150e-12,9.378958542524611e-08,1.002053229044740e+00,4.739070345086930e-11,10
236,2.488641669716622e-12,9.378887112466639e-08,1.002030123014720e+00,3.877565167469333e-11,10
237,1.913936279742134e-12,9.378822294190067e-08,1.002007322429517e+00,3.016367093335818e-11,10
238,1.339707203575314e-12,9.378764082455965e-08,1.001984824931442e+00,2.154267297742215e-11,10
239,7.651326610373275e-13,9.378712481053147e-08,1.001962623925634e+00,1.293025553893368e-11,10
240,1.912422740649093e-13,9.378667480849120e-08,1.001940716562082e+00,4.319291693685994e-12,10
241,-3.823547548572319e-13,9.378629078075326e-08,1.001919098312073e+00,-4.283732743187523e-12,10
242,-9.551511526380063e-13,9.378597264242035e-08,1.001897765588456e+00,-1.287908229922926e-11,10
243,-1.527341656939151e-12,9.378572031139785e-08,1.001876714162364e+00,-2.146019236406592e-11,10
244,-2.098682621003077e-12,9.378553365779301e-08,1.001855940420489e+00,-3.002415589690560e-11,10
245,-2.668775468550458e-12,9.378541253100603e-08,1.001835441943821e+00,-3.857600040336144e-11,10
246,-3.237784498016424e-12,9.378535681823805e-08,1.001815215024796e+00,-4.710988169321652e-11,10
247,-3.805311485670884e-12,9.378536636413970e-08,1.001795256861779e+00,-5.562687713816963e-11,10
248,-4.371542859786100e-12,9.378544102198191e-08,1.001775564186389e+00,-6.412109558087394e-11,10
249,-4.936318288434167e-12,9.378558060207324e-08,1.001756134041683e+00,-7.258917256241723e-11,10
250,-5.499332947687475e-12,9.378578489048346e-08,1.001736964472763e+00,-8.103472296276741e-11,10
251,-6.060741319390186e-12,9.378605370053590e-08,1.001718052744645e+00,-8.945272789148343e-11,10
252,-6.620069816456364e-12,9.378638680896571e-08,1.001699396996093e+00,-9.784717083440194e-11,10
253,-7.177587908962500e-12,9.378678402248857e-08,1.001680994830731e+00,-1.062123600291200e-10,10
254,-7.733258112568995e-12,9.378724510619269e-08,1.001662843730923e+00,-1.145425885716738e-10,10
255,-8.286785003705286e-12,9.378776978351890e-08,1.001644942353034e+00,-1.228408465773055e-10,10
256,-8.838025776551229e-12,9.378835780045994e-08,1.001627289466224e+00,-1.311098305042520e-10,10
257,-9.386860313278441e-12,9.378900892333665e-08,1.001609883559844e+00,-1.393493567030649e-10,10
258,-9.933598030273823e-12,9.378972291750294e-08,1.001592722681949e+00,-1.475505611899444e-10,10
259,-1.047810184058962e-11,9.379049948320843e-08,1.001575805373426e+00,-1.557103944836502e-10,10
260,-1.101975740857617e-11,9.379133829860903e-08,1.001559131542384e+00,-1.638402370444228e-10,10
261,-1.155905245520576e-11,9.379223912632196e-08,1.001542700280074e+00,-1.719334572370190e-10,10
262,-1.209590888845636e-11,9.379320168020240e-08,1.001526510082629e+00,-1.799836935670250e-10,10
263,-1.262990898591495e-11,9.379422562753368e-08,1.001510560876686e+00,-1.879975767032197e-10,10
264,-1.316158600024820e-11,9.379531068493048e-08,1.001494852391589e+00,-1.959668004516339e-10,10
265,-1.369009037368268e-11,9.379645650785974e-08,1.001479384142465e+00,-2.039005836274862e-10,10
266,-1.421629778975864e-11,9.379766282033045e-08,1.001464156700054e+00,-2.117877748802427e-10,10
267,-1.473935046490492e-11,9.379892926408591e-08,1.001449169328900e+00,-2.196347030317152e-10,10
268,-1.525974221866935e-11,9.380025552808283e-08,1.001434423370809e+00,-2.274381626144638e-10,10
269,-1.577702665980619e-11,9.380164127772395e-08,1.001419918645540e+00,-2.352003437600757e-10,10
270,-1.629152668956131e-11,9.380308619494289e-08,1.001405656435028e+00,-2.429172744464580e-10,10
271,-1.680282681298272e-11,9.380458993250359e-08,1.001391637105345e+00,-2.505922824534552e-10,10
272,-1.731162258759411e-11,9.380615216806667e-08,1.001377862702340e+00,-2.582149557276662e-10,10
273,-1.781695820735976e-11,9.380777250248247e-08,1.001364333185733e+00,-2.657953755349503e-10,10
274,-1.831921418717364e-11,9.380945061149142e-08,1.001351051554935e+00,-2.733342327856833e-10,10
275,-1.881866002936820e-11,9.381118617599277e-08,1.001338019315933e+00,-2.808216158535289e-10,10
276,-1.931460870420061e-11,9.381297880387982e-08,1.001325237338760e+00,-2.882658884417584e-10,10
277,-1.980782209521526e-11,9.381482816515768e-08,1.001312709899477e+00,-2.956591119178796e-10,10
278,-2.029724402440308e-11,9.381673387118701e-08,1.001300436762156e+00,-3.030122078730456e-10,10
279,-2.078397669642787e-11,9.381869561443869e-08,1.001288423890608e+00,-3.103140644072818e-10,10
