iter,theta,mu,d_inf,gap,factorizations
92,-4.833148998173914e-04,1.069752352751035e-01,1.007251274795084e+00,-1.556154749275152e-02,1
93,-4.712489460063173e-04,1.070266992231506e-01,1.007162879735548e+00,-1.517252920669421e-02,1
94,-4.595276470795178e-04,1.070768772273285e-01,1.007076203431009e+00,-1.479463885407739e-02,1
95,-4.481405664857918e-04,1.071258060268402e-01,1.006991191305604e+00,-1.442753849275391e-02,1
96,-4.370776218242776e-04,1.071735212480869e-01,1.006907790973177e+00,-1.407090171062819e-02,1
97,-4.263290723960520e-04,1.072200574424562e-01,1.006825952170851e+00,-1.372441321359119e-02,1
98,-4.158855043212927e-04,1.072654481227714e-01,1.006745626744666e+00,-1.338776833666699e-02,1
99,-4.057378147993704e-04,1.073097257981481e-01,1.006666768633038e+00,-1.306067252943066e-02,1
100,-3.958771970177995e-04,1.073529220071688e-01,1.006589333817076e+00,-1.274284086384725e-02,1
101,-3.862951266800367e-04,1.073950673494506e-01,1.006513280231054e+00,-1.243399759504626e-02,1
102,-3.769833504839177e-04,1.074361915157764e-01,1.006438567643804e+00,-1.213387578538416e-02,1
103,-3.679338763274028e-04,1.074763233170005e-01,1.006365157529434e+00,-1.184221698419918e-02,1
104,-3.591389647294873e-04,1.075154907119115e-01,1.006293012944549e+00,-1.155877094666025e-02,1
105,-3.505911209103494e-04,1.075537208341784e-01,1.006222098422926e+00,-1.128329537378647e-02,1
106,-3.422830870956026e-04,1.075910400184514e-01,1.006152379891124e+00,-1.101555565984924e-02,1
107,-3.342078347991405e-04,1.076274738256398e-01,1.006083824602083e+00,-1.075532463937279e-02,1
108,-3.263585570556520e-04,1.076630470673651e-01,1.006016401080758e+00,-1.050238233295531e-02,1
109,-3.187286606740746e-04,1.076977838295834e-01,1.005950079075396e+00,-1.025651569402797e-02,1
110,-3.113117586385055e-04,1.077317074953806e-01,1.005884829509650e+00,-1.001751836101761e-02,1
111,-3.041016627776541e-04,1.077648407669576e-01,1.005820624433106e+00,-9.785190418178047e-03,1
112,-2.970923767643586e-04,1.077972056868329e-01,1.005757436970080e+00,-9.559338167633769e-03,1
113,-2.902780894626539e-04,1.078288236582983e-01,1.005695241267712e+00,-9.339773912568461e-03,1
114,-2.836531685880559e-04,1.078597154651663e-01,1.005634012445219e+00,-9.126315750826564e-03,1
115,-2.772121546449179e-04,1.078899012908409e-01,1.005573726545461e+00,-8.918787377382387e-03,1
116,-2.709497550916161e-04,1.079194007367417e-01,1.005514360489852e+00,-8.717017894515067e-03,1
117,-2.648608387044183e-04,1.079482328401063e-01,1.005455892036614e+00,-8.520841628207876e-03,1
118,-2.589404301312921e-04,1.079764160911912e-01,1.005398299742066e+00,-8.330097951052551e-03,1
119,-2.531837046280786e-04,1.080039684498915e-01,1.005341562924489e+00,-8.144631110972966e-03,1
