iter,theta,mu,d_inf,gap,factorizations
124,2.089924459309716e-04,4.454129467933200e-01,1.105286124288086e+00,1.079790131609570e-02,1
125,1.091604602957122e-04,4.453030842716529e-01,1.102995323378364e+00,5.763354294064271e-03,1
126,4.351002982939424e-06,4.452436286127499e-01,1.106388113503826e+00,4.652519962675683e-04,1
127,-1.001797483912830e-04,4.452372131410595e-01,1.104876879770081e+00,-4.831673536454417e-03,1
128,-1.991105496635833e-04,4.452838239462908e-01,1.099302212765838e+00,-9.858336510401244e-03,1
129,-2.873076934535634e-04,4.453807563406836e-01,1.090593043405375e+00,-1.435385921962151e-02,1
130,-3.601813926480549e-04,4.455226969394709e-01,1.079606248167161e+00,-1.808368667581917e-02,1
131,-4.140705151957550e-04,4.457019868902454e-01,1.067048615734458e+00,-2.085937915191494e-02,1
132,-4.465662281367288e-04,4.459090830276814e-01,1.053463693746560e+00,-2.255544484446403e-02,1
133,-4.567049861640748e-04,4.461331873527163e-01,1.039256468232413e+00,-2.311957300118905e-02,1
134,-4.449979582330039e-04,4.463629788400026e-01,1.025687191225399e+00,-2.257450984840759e-02,1
135,-4.133015444459872e-04,4.465873640020216e-01,1.065169705142522e+00,-2.101176256580572e-02,1
136,-3.614333042563514e-04,4.467961695699310e-01,1.127533873288486e+00,-1.842487604480070e-02,1
137,-2.453504280065913e-04,4.469791902129701e-01,1.792600081217787e+00,-1.264740574400491e-02,1
138,-1.215158594879855e-04,4.471044976824149e-01,1.787314038612270e+00,-6.399543376062411e-03,1
139,-1.315915694010588e-05,4.471673796845445e-01,1.565112742069125e+00,-8.969216681116166e-04,1
140,7.405162670308369e-05,4.471752835128446e-01,1.374581226738065e+00,3.550340316579081e-03,1
141,1.408710834921427e-04,4.471387589735253e-01,1.224393860720563e+00,6.974525019334266e-03,1
142,1.882854851141443e-04,4.470680337454883e-01,1.140334534750105e+00,9.421246366400737e-03,1
143,2.161112231970714e-04,4.469728798201906e-01,1.118542700589919e+00,1.087516733277383e-02,1
144,2.241225464628894e-04,4.468632228901505e-01,1.099813387185804e+00,1.131945409108681e-02,1
145,2.133475224713610e-04,4.467491572405368e-01,1.084409148737383e+00,1.080339682440012e-02,1
146,1.864947162687948e-04,4.466402844557033e-01,1.072191694088558e+00,9.464031692814956e-03,1
147,1.476042476368251e-04,4.465448359223236e-01,1.062771001413744e+00,7.507358719262669e-03,1
148,1.013614814109801e-04,4.464689831647637e-01,1.055583395713698e+00,5.172437442375610e-03,1
149,5.242168967233291e-05,4.464165072307133e-01,1.049974956901687e+00,2.696481523376093e-03,1
150,1.749862321415779e-05,4.463888291151983e-01,1.342141256124465e+00,9.086372344881966e-04,1
151,2.168856505544438e-05,4.463790726977349e-01,1.947897329841201e+00,1.065440316438071e-03,1
152,3.088142515139573e-05,4.463677801872485e-01,1.830174492621219e+00,1.521938096466613e-03,1
153,3.702706588980819e-05,4.463519507399019e-01,1.611560901105356e+00,1.838343974426948e-03,1
154,3.984005785670005e-05,4.463329826323835e-01,1.441623437211984e+00,1.990825608451985e-03,1
155,4.183645634989027e-05,4.463125130836797e-01,1.320616054444360e+00,2.104918571198766e-03,1
156,4.477231405067727e-05,4.462909243335442e-01,1.230948679611674e+00,2.267511357832319e-03,1
157,4.815201851918473e-05,4.462677299898483e-01,1.158949763270468e+00,2.451603596110630e-03,1
158,4.982403461405829e-05,4.462427138462035e-01,1.096482928934954e+00,2.547304009169693e-03,1
159,4.734463413719946e-05,4.462167587473106e-01,1.044038305553571e+00,2.430911165845373e-03,1
160,3.900604445069149e-05,4.461919846621742e-01,1.040165359161241e+00,2.016452499400856e-03,1
161,2.421131603793306e-05,4.461713713759730e-01,1.035004375768938e+00,1.274048478958179e-03,1
162,3.377035885457095e-06,4.461581975454383e-01,1.028905170189770e+00,2.245906327473790e-04,1
163,-2.233640891735574e-05,4.461555329771763e-01,1.022205380696654e+00,-1.073980375096539e-03,1
164,-5.126231516741062e-05,4.461658681272128e-01,1.017554205826935e+00,-2.538473171220801e-03,1
165,-8.137585134761194e-05,4.461908615862702e-01,1.016655520612060e+00,-4.067552225421878e-03,1
166,-1.103979960797155e-04,4.462311586319804e-01,1.016105606292079e+00,-5.546579359034354e-03,1
167,-1.359257600387806e-04,4.462862581977254e-01,1.015772166768924e+00,-6.853893729694249e-03,1
168,-1.556272793849379e-04,4.463544426428054e-01,1.018438095972695e+00,-7.870569389542226e-03,1
169,-1.674899511729196e-04,4.464328050992091e-01,1.034121420953051e+00,-8.493071131237429e-03,1
170,-1.700729266728313e-04,4.465174033771585e-01,1.047389501745417e+00,-8.646301517380550e-03,1
171,-1.627053769867453e-04,4.466035443406240e-01,1.057730226044478e+00,-8.293992100846026e-03,1
172,-1.455858235597139e-04,4.466861721944727e-01,1.064951551147522e+00,-7.444086707032227e-03,1
173,-1.197640984470138e-04,4.467603106040663e-01,1.069119290864753e+00,-6.148112586828347e-03,1
174,-8.701443829757878e-05,4.468214985264883e-01,1.075200157581407e+00,-4.494930108183581e-03,1
175,-4.962807844347321e-05,4.468661635392511e-01,1.326318871552034e+00,-2.600288719140309e-03,1
176,-1.016356778667416e-05,4.468918907294344e-01,1.493757139901425e+00,-5.941394233275332e-04,1
177,2.880645768689977e-05,4.468975647083491e-01,1.560432601502026e+00,1.392306908989838e-03,1
178,6.491960077805268e-05,4.468833822098255e-01,1.558786105079669e+00,3.238101307260877e-03,1
179,9.619681168373617e-05,4.468507494710260e-01,1.523403577583920e+00,4.841499793769799e-03,1
180,1.211532542537833e-04,4.468020901822370e-01,1.475252579838061e+00,6.125746495751372e-03,1
181,1.388463177392316e-04,4.467405956052981e-01,1.424425223855125e+00,7.041649315830512e-03,1
182,1.488683233785655e-04,4.466699489350638e-01,1.375117097966490e+00,7.567320322031890e-03,1
183,1.512966617488128e-04,4.465940522567914e-01,1.328769746010597e+00,7.705721344958505e-03,1
184,1.466161884552319e-04,4.465167780475078e-01,1.285645038961993e+00,7.480766058250765e-03,1
185,1.356281024377350e-04,4.464417596566425e-01,1.245546929727372e+00,6.932703168235577e-03,1
186,1.193570053531207e-04,4.463722279549156e-01,1.208136836139224e+00,6.113380190111428e-03,1
187,9.896433544993856e-05,4.463108953456386e-01,1.173064725506086e+00,5.081811274305181e-03,1
188,7.567278266343201e-05,4.462598840979081e-01,1.140018627591132e+00,3.900291136812228e-03,1
189,5.070330075024993e-05,4.462206935406156e-01,1.108738923035136e+00,2.631144819613240e-03,1
190,2.522430072235045e-05,4.461941997589248e-01,1.079018135716400e+00,1.334098503708248e-03,1
191,3.115884223399871e-07,4.461806815826492e-01,1.050695435743797e+00,6.420286672437214e-05,1
192,-2.308258965053635e-05,4.461798673410629e-01,1.049495950907079e+00,-1.129771599664764e-03,1
193,-4.415271505461221e-05,4.461909976645351e-01,1.047623361594312e+00,-2.206533795281018e-03,1
194,-6.225620073150044e-05,4.462129002782113e-01,1.044724465869528e+00,-3.133108093884118e-03,1
195,-7.692300715353926e-05,4.462440731565158e-01,1.041014285868487e+00,-3.885328130390775e-03,1
196,-8.785880808683346e-05,4.462827726155279e-01,1.036698964852234e+00,-4.447997314127150e-03,1
197,-9.494183193578179e-05,4.463271030104914e-01,1.031968734520418e+00,-4.814724601157394e-03,1
198,-9.821367440711411e-05,4.463751047910572e-01,1.026994398639084e+00,-4.987452469134013e-03,1
199,-9.786463925222099e-05,4.464248378362766e-01,1.021926238420060e+00,-4.975706914674305e-03,1
200,-9.421442559057232e-05,4.464744572895784e-01,1.016894403694043e+00,-4.795612129584015e-03,1
201,-8.768917686519561e-05,4.465222795405133e-01,1.012010068397848e+00,-4.468722030306793e-03,1
202,-7.879600795044551e-05,4.465668365218041e-01,1.007366840235752e+00,-4.020725537017711e-03,1
203,-6.809613697765004e-05,4.466069170591948e-01,1.003897062810397e+00,-3.480082641331705e-03,1
204,-5.617769341368711e-05,4.466415945819901e-01,1.012542026496118e+00,-2.876645217913421e-03,1
205,-4.362918859548031e-05,4.466702410417270e-01,1.020782494026758e+00,-2.240312003451095e-03,1
206,-3.101454888493074e-05,4.466925273806521e-01,1.027451972066897e+00,-1.599762698919704e-03,1
207,-1.885054104739239e-05,4.467084113412378e-01,1.032488505989311e+00,-9.813125740514295e-04,1
208,-7.587363262922171e-06,4.467181138217602e-01,1.035934575966901e+00,-4.079262041045695e-04,1
209,2.406882421871433e-06,4.467220853692546e-01,1.037909360816642e+00,1.015737590712718e-04,1
210,1.085720380607850e-05,4.467209647601924e-01,1.038580541690376e+00,5.330708537734097e-04,1
211,1.758771986908377e-05,4.467155319384928e-01,1.038139798380819e+00,8.774666841624423e-04,1
212,2.252235235889108e-05,4.467066578347773e-01,1.036784012397401e+00,1.130724897855373e-03,1
213,2.568018153008850e-05,4.466952537458457e-01,1.034702497732672e+00,1.293645278359179e-03,1
214,2.716576739884902e-05,4.466822229732237e-01,1.032069532973787e+00,1.371382419947054e-03,1
215,2.715509177680859e-05,4.466684172749616e-01,1.029040997565502e+00,1.372741345878836e-03,1
216,2.587811584491284e-05,4.466546003612487e-01,1.025753842727963e+00,1.309299707912714e-03,1
217,2.359922801215569e-05,4.466414201680377e-01,1.037843625756476e+00,1.194420566346110e-03,1
218,2.059703602058216e-05,4.466293910028725e-01,1.068445600205940e+00,1.042229079104118e-03,1
219,1.714500605427944e-05,4.466188859238318e-01,1.091385887282170e+00,8.666291949062099e-04,1
220,1.349435661742518e-05,4.466101389515488e-01,1.106463051743045e+00,6.804319259288150e-04,1
221,9.860382741747003e-06,4.466032559985081e-01,1.114316169859136e+00,4.946552679321314e-04,1
222,6.413041040126035e-06,4.465982327991456e-01,1.116060051820873e+00,3.180385468333213e-04,1
223,3.272207891341472e-06,4.465949776964835e-01,1.112972009587137e+00,1.567928816612607e-04,1
224,5.075795775126804e-07,4.465933369241387e-01,1.106286383685497e+00,1.458699597023383e-05,1
225,-1.857235641503330e-06,4.465931200302141e-01,1.097091021005697e+00,-1.072536929704881e-04,1
226,-3.837232970477423e-06,4.465941233103020e-01,1.086295103583683e+00,-2.093746361708781e-04,1
227,-5.476179764140170e-06,4.465961495161086e-01,1.074637251998259e+00,-2.938989726040120e-04,1
228,-6.835606633281221e-06,4.465990226322772e-01,1.062711477696783e+00,-3.638726906594059e-04,1
229,-7.983787022519852e-06,4.466025971048314e-01,1.050997644054977e+00,-4.227072679547916e-04,1
230,-8.985752697017344e-06,4.466067614960200e-01,1.039889631779980e+00,-4.736730975523074e-04,1
231,-9.895181485167495e-06,4.466114370734298e-01,1.029718259471666e+00,-5.194864416360190e-04,1
